current,voltage,temperature,cell_voltage_min,soc,cycle_count,internal_resistance,charge_capacity,discharge_capacity,c_rate,dod,soh,cell_voltage_max,mfg_rated_cycles,calendar_age_days,chemistry_type
-14.81,3.8372,45.0,3.8186,0.7123,744,0.039044,38.92,39.36,0.3397,0.5037,0.8283,3.8559,1432,1065,0.0
-12.07,3.6101,20.7,3.6085,0.4895,755,0.028439,41.87,43.28,0.2585,0.6895,0.9258,3.6117,1432,1079,0.0
-5.92,3.5777,31.1,3.5763,0.494,767,0.035856,42.11,40.01,0.1265,0.8302,0.8947,3.5791,1432,1094,0.0
8.38,3.7438,21.0,3.7409,0.6315,778,0.036622,43.13,42.74,0.176,0.3625,0.9156,3.7468,1432,1108,0.0
11.82,3.4863,25.7,3.4739,0.4006,790,0.036107,41.92,41.7,0.2312,0.5854,0.9146,3.4987,1432,1123,0.0
34.75,3.4868,28.7,3.4808,0.4108,801,0.035327,42.87,42.86,0.7495,0.2632,0.8948,3.4928,1432,1136,0.0
-28.54,3.5974,30.5,3.597,0.4894,812,0.035585,41.2,42.93,0.5952,0.7266,0.8926,3.5978,1432,1150,0.0
-7.7,4.0685,27.1,4.0176,0.8812,824,0.038324,42.46,42.12,0.1675,0.1754,0.9009,4.1194,1432,1165,0.0
10.4,3.5411,6.9,3.5389,0.4555,835,0.035983,45.03,44.3,0.2305,0.5081,0.9297,3.5433,1432,1179,0.0
-28.6,3.6707,17.6,3.6643,0.5588,847,0.026988,42.88,44.31,0.5685,0.2112,0.9226,3.677,1432,1194,0.0
-56.9,3.955,32.0,3.9436,0.7902,858,0.037422,40.1,41.32,1.2542,0.7203,0.8757,3.9664,1432,1207,0.0
23.79,3.9604,26.8,3.9529,0.8161,870,0.032977,43.41,41.64,0.5053,0.6849,0.9019,3.9679,1432,1222,0.0
4.96,3.7313,33.1,3.7225,0.6257,881,0.041678,40.68,41.32,0.1073,0.3454,0.8788,3.7401,1432,1236,0.0
-18.5,4.113,18.9,4.1043,0.9261,893,0.03215,44.12,40.65,0.3831,0.0667,0.929,4.1217,1432,1251,0.0
-12.47,3.8433,20.5,3.843,0.7055,904,0.034069,44.22,42.21,0.2674,0.2748,0.9164,3.8436,1432,1265,0.0
-6.99,3.773,8.0,3.7315,0.6477,916,0.032962,43.4,42.49,0.143,0.4313,0.9384,3.8145,1432,1280,0.0
8.89,3.6504,24.0,3.633,0.5509,927,0.036667,43.39,41.94,0.1841,0.4663,0.9175,3.6678,1432,1293,0.0
31.63,3.5519,21.9,3.5434,0.4632,938,0.033175,42.36,42.34,0.6642,0.4097,0.9145,3.5604,1432,1307,0.0
19.24,3.8464,23.1,3.837,0.7236,950,0.032529,41.64,42.05,0.3989,0.2653,0.908,3.8557,1432,1322,0.0
-33.79,3.9201,31.8,3.9073,0.761,961,0.036233,39.7,41.64,0.6691,0.1113,0.8705,3.933,1432,1336,0.0
-26.97,3.9224,27.5,3.9188,0.774,973,0.036931,41.32,44.42,0.5775,0.5598,0.8938,3.926,1432,1351,0.0
29.99,3.7791,34.1,3.7594,0.6382,984,0.040957,38.92,40.14,0.5809,0.368,0.8597,3.7987,1432,1364,0.0
32.52,3.4971,15.5,3.4953,0.4063,996,0.029152,42.49,43.63,0.7244,0.5293,0.9277,3.4989,1432,1379,0.0
-9.16,3.9475,29.6,3.9217,0.7781,1007,0.035911,42.14,40.08,0.203,0.197,0.8934,3.9734,1432,1393,0.0
35.95,3.8262,25.0,3.8078,0.7008,1019,0.033298,41.15,41.58,0.7929,0.6308,0.8925,3.8446,1432,1408,0.0
19.27,3.5152,28.3,3.5044,0.4369,1030,0.03644,41.91,42.19,0.4205,0.5479,0.8886,3.5261,1432,1422,0.0
43.43,3.9588,30.4,3.9494,0.8146,1041,0.036463,40.89,39.78,0.8569,0.1392,0.8735,3.9683,1432,1435,0.0
89.93,3.4701,37.8,3.4625,0.3971,1053,0.046846,32.76,34.4,1.9171,0.5051,0.7339,3.4777,1432,1450,0.0
35.26,3.8553,17.9,3.8507,0.7017,1064,0.033554,42.31,42.95,0.6616,0.3046,0.9074,3.8598,1432,1464,0.0
21.32,3.7505,37.4,3.7446,0.6209,1076,0.041315,38.84,40.08,0.4303,0.5902,0.8206,3.7564,1432,1479,0.0
5.6,3.5068,6.1,3.4877,0.4333,1087,0.03455,44.18,43.41,0.1124,0.4718,0.9184,3.5259,1432,1493,0.0
70.68,3.8758,35.0,3.8597,0.7354,1099,0.044554,37.53,37.24,1.5244,0.7228,0.8026,3.8919,1432,1508,0.0
-7.75,3.9441,27.4,3.939,0.8121,1110,0.034757,40.86,41.49,0.1586,0.5568,0.8838,3.9493,1432,1522,0.0
-27.01,3.7142,16.7,3.7085,0.5702,1122,0.033985,42.68,42.96,0.5517,0.2524,0.9169,3.7199,1432,1536,0.0
23.56,3.7921,27.6,3.7814,0.6438,1133,0.03479,41.09,39.72,0.4881,0.6512,0.8814,3.8027,1432,1550,0.0
31.41,3.671,18.8,3.6631,0.5591,0,0.030982,44.33,43.98,0.6379,0.5985,0.9807,3.6789,1178,164,0.0
31.13,3.7225,18.4,3.719,0.5888,4,0.029442,45.09,44.48,0.6788,0.5792,0.9832,3.726,1178,168,0.0
-10.32,3.7538,21.6,3.752,0.6126,9,0.030551,45.28,44.88,0.2355,0.5358,0.9658,3.7557,1178,173,0.0
-8.63,3.8814,15.5,3.8741,0.7173,13,0.030675,46.48,46.2,0.1847,0.4839,0.9771,3.8888,1178,177,0.0
-16.05,3.9691,19.0,3.9499,0.8037,18,0.030088,45.36,46.16,0.3663,0.4587,0.9677,3.9884,1178,183,0.0
-19.25,3.5255,15.0,3.5148,0.4416,23,0.027955,45.18,44.98,0.4178,0.5611,0.9626,3.5363,1178,188,0.0
15.5,3.8391,18.2,3.8333,0.6975,27,0.029532,45.96,45.89,0.3247,0.2586,0.9766,3.8448,1178,192,0.0
13.1,3.9357,28.5,3.9349,0.7846,32,0.033145,44.44,46.03,0.2991,0.2319,0.9763,3.9364,1178,198,0.0
8.12,4.1023,33.5,4.098,0.9142,36,0.02857,44.21,44.26,0.165,0.083,0.9667,4.1066,1178,202,0.0
-19.37,3.5025,22.4,3.5013,0.4259,41,0.03021,45.08,46.04,0.4093,0.5285,0.9713,3.5037,1178,207,0.0
-7.49,3.6994,27.1,3.6901,0.5821,46,0.029509,43.3,45.33,0.1476,0.3594,0.9675,3.7087,1178,213,0.0
21.97,3.7213,31.0,3.7066,0.6056,50,0.031276,44.8,44.45,0.4947,0.4971,0.9629,3.736,1178,217,0.0
-16.53,3.4214,16.5,3.3836,0.363,55,0.029992,43.18,45.14,0.3506,0.464,0.9671,3.4592,1178,222,0.0
-25.72,3.6268,20.8,3.6208,0.5344,60,0.028397,45.63,44.91,0.6119,0.5275,0.9698,3.6327,1178,228,0.0
27.98,3.7255,12.0,3.712,0.6038,64,0.030452,45.79,45.06,0.5642,0.3703,0.9657,3.7389,1178,232,0.0
-54.47,3.6717,23.8,3.6457,0.5605,69,0.033129,46.63,45.34,1.0806,0.4295,0.9693,3.6977,1178,237,0.0
-26.76,3.8207,22.8,3.8183,0.6793,73,0.028959,46.25,44.09,0.5573,0.3086,0.9681,3.8231,1178,242,0.0
19.65,3.5792,19.2,3.5714,0.4705,78,0.031778,43.95,44.6,0.4469,0.6908,0.9622,3.5871,1178,247,0.0
-9.02,3.9908,22.3,3.9763,0.8227,83,0.028739,44.7,44.37,0.2038,0.2426,0.964,4.0054,1178,252,0.0
12.25,3.9319,33.8,3.9169,0.766,87,0.030467,44.57,44.54,0.2727,0.6486,0.96,3.9468,1178,257,0.0
26.76,3.7433,32.7,3.7422,0.6155,92,0.028575,44.09,45.2,0.5701,0.2688,0.9624,3.7444,1178,262,0.0
-6.83,3.6033,9.1,3.5717,0.5123,97,0.025121,43.75,44.92,0.1534,0.5346,0.9648,3.6348,1178,267,0.0
-19.8,4.0403,17.5,3.9718,0.8703,101,0.033486,44.01,45.1,0.4538,0.7523,0.9602,4.1088,1178,272,0.0
-29.34,3.6637,27.3,3.6501,0.5484,106,0.028677,44.38,45.03,0.5995,0.4204,0.9622,3.6772,1178,277,0.0
14.8,3.4532,31.0,3.4385,0.391,110,0.031345,45.35,45.92,0.329,0.6487,0.9458,3.4679,1178,281,0.0
10.54,3.9635,15.1,3.9633,0.8024,115,0.028857,45.16,44.16,0.2078,0.4781,0.965,3.9637,1178,287,0.0
37.91,3.7481,23.9,3.7455,0.6169,120,0.033392,43.19,44.03,0.7608,0.7719,0.9711,3.7507,1178,292,0.0
-28.23,3.3499,26.8,3.3498,0.2833,124,0.030153,44.34,43.99,0.5754,0.6535,0.955,3.3501,1178,296,0.0
-28.08,3.8383,18.6,3.8206,0.7078,129,0.030964,45.4,45.07,0.6258,0.1421,0.9651,3.8559,1178,302,0.0
13.11,4.0504,35.2,4.0418,0.873,133,0.030708,44.15,42.79,0.2697,0.67,0.9415,4.059,1178,306,0.0
-8.05,3.8114,17.1,3.8049,0.6925,138,0.029273,45.45,43.73,0.1516,0.3164,0.9642,3.8178,1178,311,0.0
15.82,3.9255,13.6,3.9233,0.7741,143,0.028342,44.4,45.13,0.3325,0.4669,0.9622,3.9277,1178,317,0.0
20.56,3.9728,28.2,3.9551,0.826,147,0.03159,44.08,43.59,0.4328,0.8636,0.9577,3.9906,1178,321,0.0
-9.08,3.505,27.6,3.4968,0.4412,152,0.02943,43.82,44.76,0.194,0.75,0.9531,3.5132,1178,326,0.0
-15.23,3.7535,26.1,3.748,0.6324,157,0.032012,44.88,43.85,0.3588,0.3831,0.95,3.759,1178,332,0.0
-28.07,3.5721,11.1,3.5705,0.4897,161,0.027288,45.67,46.32,0.6246,0.4365,0.9668,3.5738,1178,336,0.0
-85.59,3.5196,21.4,3.5196,0.4369,166,0.033909,45.54,44.22,1.9855,0.3878,0.949,3.5196,1178,341,0.0
-26.54,3.5942,18.4,3.5924,0.4825,170,0.027567,43.94,44.69,0.5876,0.5103,0.9554,3.5959,1178,346,0.0
-12.17,3.8093,28.0,3.7836,0.6902,175,0.030658,44.77,44.49,0.2807,0.6023,0.9511,3.8351,1178,351,0.0
-46.56,3.5851,32.5,3.5785,0.4704,180,0.031432,44.69,44.98,0.9874,0.4571,0.9404,3.5916,1178,356,0.0
5.78,3.5681,32.1,3.5484,0.4697,184,0.031857,44.73,42.18,0.1242,0.7421,0.9489,3.5877,1178,361,0.0
15.06,3.6634,25.8,3.6578,0.5564,189,0.029228,45.24,43.56,0.3022,0.7382,0.9562,3.6689,1178,366,0.0
5.45,3.9442,34.2,3.9375,0.7603,194,0.031186,43.95,42.38,0.1241,0.6529,0.943,3.951,1178,371,0.0
21.33,3.8026,25.9,3.7967,0.6707,198,0.030919,42.88,44.59,0.447,0.3818,0.9511,3.8084,1178,376,0.0
17.9,3.8783,37.4,3.8415,0.7321,203,0.032954,43.57,43.43,0.3948,0.4052,0.926,3.915,1178,381,0.0
12.57,3.8114,20.7,3.7868,0.664,207,0.031694,45.36,43.26,0.2718,0.3147,0.9506,3.8359,1178,385,0.0
-7.31,3.2056,26.2,3.1988,0.1783,212,0.032111,44.89,44.58,0.1523,0.5098,0.9615,3.2124,1178,391,0.0
-70.29,3.5025,23.7,3.4903,0.4262,217,0.031145,44.2,43.69,1.8333,0.6276,0.945,3.5147,1178,396,0.0
-23.91,3.6938,24.4,3.6872,0.5696,221,0.03473,45.31,43.56,0.5265,0.5392,0.9507,3.7003,1178,400,0.0
-14.77,4.0408,23.6,4.0172,0.8639,226,0.028999,44.79,43.81,0.319,0.0653,0.9477,4.0645,1178,406,0.0
-23.7,3.9423,25.0,3.9137,0.7948,231,0.031994,44.07,45.93,0.4956,0.8073,0.9485,3.9708,1178,411,0.0
31.34,3.8352,33.7,3.8337,0.6834,235,0.030037,45.52,43.78,0.6715,0.3901,0.9383,3.8366,1178,415,0.0
-10.44,3.5418,13.5,3.5417,0.4697,240,0.031742,43.24,44.79,0.237,0.6683,0.9578,3.542,1178,421,0.0
-16.91,3.4555,20.9,3.4543,0.4028,244,0.03154,45.58,44.89,0.3517,0.4029,0.9466,3.4567,1178,425,0.0
-11.79,4.1098,25.4,4.1025,0.9206,249,0.032377,44.46,44.1,0.2555,0.0972,0.9466,4.1172,1178,430,0.0
-11.81,3.4817,28.2,3.4782,0.4,254,0.028657,44.28,45.72,0.246,0.5989,0.9267,3.4852,1178,436,0.0
-7.13,3.8366,44.4,3.8353,0.708,258,0.032097,44.13,44.36,0.1566,0.5774,0.9104,3.8379,1178,440,0.0
-28.96,3.891,18.8,3.8687,0.7535,263,0.030191,43.84,44.41,0.5816,0.0721,0.9551,3.9132,1178,445,0.0
-32.88,3.9709,16.2,3.9352,0.8301,267,0.029012,44.25,43.78,0.6901,0.4959,0.95,4.0066,1178,449,0.0
-29.29,4.0675,19.8,4.0612,0.8713,272,0.032996,43.61,46.18,0.6179,0.05,0.9435,4.0738,1178,455,0.0
-32.68,3.4392,18.4,3.428,0.3575,277,0.03176,43.26,44.95,0.6774,0.4188,0.9438,3.4503,1178,460,0.0
-50.31,3.9818,37.4,3.9807,0.8237,281,0.034719,41.17,43.1,1.2244,0.2691,0.9162,3.9829,1178,464,0.0
31.07,3.5268,38.6,3.5098,0.4342,286,0.03207,41.6,42.04,0.6308,0.4909,0.9064,3.5438,1178,470,0.0
-12.24,3.6947,22.9,3.6904,0.5752,291,0.029295,44.4,43.94,0.2762,0.6761,0.9429,3.6991,1178,475,0.0
25.32,3.8158,19.5,3.8143,0.693,295,0.032903,44.39,42.89,0.5288,0.651,0.9527,3.8172,1178,479,0.0
13.24,3.7076,20.8,3.699,0.5869,300,0.03253,44.46,44.88,0.2574,0.3786,0.9424,3.7161,1178,485,0.0
28.21,3.5801,16.5,3.5607,0.4688,304,0.034035,42.57,43.45,0.5717,0.5618,0.9409,3.5996,1178,489,0.0
12.93,3.4499,35.0,3.3841,0.3868,309,0.03748,43.69,42.49,0.2656,0.734,0.9142,3.5157,1178,494,0.0
-8.04,3.5332,13.9,3.5238,0.4328,314,0.02991,43.52,45.23,0.1809,0.7636,0.9597,3.5426,1178,500,0.0
-13.26,3.898,8.3,3.8862,0.7602,318,0.030198,45.44,44.98,0.2799,0.3903,0.9441,3.9098,1178,504,0.0
-10.81,4.115,29.8,4.109,0.9323,323,0.033931,44.37,42.88,0.2359,0.0571,0.9361,4.1209,1178,509,0.0
-20.55,3.8633,30.2,3.8595,0.7197,328,0.03717,46.09,43.49,0.423,0.4992,0.9345,3.867,1178,515,0.0
12.63,3.6838,17.7,3.6815,0.5752,332,0.033867,44.52,45.51,0.274,0.3523,0.9399,3.6861,1178,519,0.0
53.62,3.582,15.8,3.5416,0.4805,337,0.032936,44.78,44.41,1.1156,0.4272,0.9399,3.6224,1178,524,0.0
-8.54,3.9464,28.4,3.9328,0.7763,341,0.031901,43.93,42.99,0.1813,0.5909,0.9395,3.96,1178,529,0.0
-32.76,3.8331,15.0,3.832,0.6841,346,0.031902,45.08,43.25,0.7193,0.6267,0.9408,3.8343,1178,534,0.0
-19.19,3.7774,31.2,3.7678,0.6615,351,0.033394,44.1,43.39,0.4222,0.2262,0.9276,3.787,1178,539,0.0
-14.39,3.9644,27.4,3.9603,0.8037,355,0.034489,43.66,43.38,0.3331,0.1638,0.9255,3.9685,1178,544,0.0
38.03,3.7083,17.4,3.7044,0.585,360,0.030844,43.85,45.9,0.7812,0.8685,0.945,3.7121,1178,549,0.0
14.08,3.9072,11.0,3.9017,0.7652,364,0.031957,43.09,44.19,0.2997,0.2582,0.9408,3.9128,1178,553,0.0
23.44,4.0111,37.6,4.0067,0.8366,369,0.037057,41.39,41.34,0.5603,0.4887,0.8972,4.0156,1178,559,0.0
22.83,4.0979,31.1,4.0912,0.9082,374,0.03217,42.64,43.9,0.4706,0.1893,0.9218,4.1046,1178,564,0.0
-23.7,3.3939,5.0,3.3619,0.3227,378,0.036447,43.03,45.5,0.462,0.5809,0.9511,3.4259,1178,568,0.0
-35.1,3.6536,7.4,3.6513,0.5314,383,0.033515,43.74,43.5,0.7496,0.4705,0.9439,3.6558,1178,574,0.0
-30.22,3.6812,19.8,3.6689,0.5814,388,0.034185,43.12,44.65,0.6294,0.7323,0.9429,3.6935,1178,579,0.0
-6.95,3.5428,19.1,3.5209,0.4503,392,0.033962,44.44,42.7,0.1455,0.5016,0.9386,3.5646,1178,583,0.0
-32.22,3.7969,21.1,3.7855,0.6461,397,0.033348,42.14,43.6,0.7005,0.6978,0.9315,3.8083,1178,589,0.0
15.09,3.9224,31.4,3.8981,0.7537,401,0.033104,41.98,44.29,0.3178,0.2926,0.9169,3.9468,1178,593,0.0
-14.17,3.5138,26.9,3.5083,0.4247,406,0.031134,44.59,43.93,0.3225,0.6363,0.9259,3.5193,1178,598,0.0
11.81,3.7753,10.3,3.7728,0.6397,411,0.032762,43.98,43.95,0.2378,0.6604,0.9583,3.7778,1178,604,0.0
12.44,3.6913,27.0,3.684,0.5711,415,0.031004,43.3,43.43,0.2735,0.2977,0.9329,3.6986,1178,608,0.0
-53.41,3.7252,33.3,3.7193,0.5982,420,0.034028,41.68,43.98,1.1565,0.6951,0.9136,3.7311,1178,613,0.0
5.65,3.9887,18.7,3.986,0.8147,425,0.034062,43.72,44.76,0.1111,0.2629,0.9449,3.9914,1178,619,0.0
8.22,3.3931,19.3,3.3907,0.3257,429,0.028421,43.55,44.11,0.1643,0.6768,0.9395,3.3955,1178,623,0.0
-36.4,3.8984,27.0,3.8938,0.7472,434,0.030156,43.16,42.74,0.7634,0.3376,0.9134,3.9029,1178,628,0.0
21.87,3.9206,13.2,3.916,0.7669,438,0.03454,43.9,43.74,0.4881,0.7667,0.9407,3.9251,1178,633,0.0
5.09,3.5677,15.5,3.559,0.4349,443,0.032291,43.61,42.83,0.1073,0.7599,0.9398,3.5764,1178,638,0.0
-20.69,3.9612,21.9,3.9299,0.8021,448,0.032947,42.87,43.12,0.4098,0.6685,0.9306,3.9926,1178,643,0.0
-23.83,3.921,26.5,3.8965,0.77,452,0.031395,43.65,42.65,0.5168,0.2818,0.9217,3.9455,1178,648,0.0
32.75,4.1305,15.1,4.1148,0.9222,457,0.028768,42.2,43.36,0.6793,0.0725,0.9361,4.1461,1178,653,0.0
8.43,3.9048,36.0,3.9001,0.7411,0,0.026392,49.09,51.01,0.1664,0.4941,0.9984,3.9095,2073,129,0.0
17.31,3.9877,22.5,3.9857,0.8332,3,0.030151,49.92,48.6,0.3576,0.2055,0.9844,3.9897,2073,133,0.0
22.57,3.6248,25.0,3.6212,0.5284,6,0.029955,51.32,49.94,0.4443,0.5521,0.9896,3.6284,2073,137,0.0
9.11,3.4865,26.0,3.4865,0.4073,9,0.030676,49.91,51.51,0.1847,0.2477,0.9805,3.4866,2073,141,0.0
13.9,3.8884,32.8,3.8853,0.7437,13,0.031641,50.25,49.17,0.2736,0.232,0.9929,3.8915,2073,146,0.0
-89.68,3.3302,16.9,3.3122,0.2586,16,0.028072,50.56,51.69,1.6809,0.7514,0.9826,3.3483,2073,150,0.0
-14.1,3.6458,22.5,3.6453,0.5585,19,0.024151,50.04,47.96,0.2801,0.6468,0.9845,3.6463,2073,154,0.0
-7.46,3.9454,25.5,3.9405,0.7935,23,0.030645,49.15,50.0,0.1424,0.2386,0.9821,3.9504,2073,159,0.0
-23.17,3.3392,16.2,3.3375,0.2784,26,0.029408,51.49,50.29,0.431,0.843,0.9787,3.3409,2073,163,0.0
18.91,3.827,33.1,3.8189,0.6986,29,0.030529,48.75,50.51,0.3771,0.5067,0.9898,3.8351,2073,167,0.0
26.36,3.987,31.4,3.9847,0.8129,33,0.028083,51.98,51.74,0.5352,0.4928,0.9809,3.9892,2073,173,0.0
29.02,4.0357,22.5,4.0182,0.8793,36,0.033639,49.27,49.18,0.5695,0.05,0.9843,4.0531,2073,177,0.0
-23.41,3.8519,26.9,3.8399,0.6993,39,0.02776,50.53,50.27,0.4945,0.4723,0.9878,3.8638,2073,181,0.0
7.75,3.8209,33.1,3.8085,0.6905,42,0.029969,49.27,49.69,0.1501,0.3911,0.9777,3.8334,2073,185,0.0
20.64,3.6393,37.2,3.6334,0.5403,46,0.030451,50.1,50.21,0.4235,0.7722,0.9809,3.6451,2073,190,0.0
-11.43,3.9129,22.9,3.8864,0.7405,49,0.029221,48.94,50.79,0.2119,0.4915,0.9806,3.9395,2073,194,0.0
9.19,3.7615,22.6,3.753,0.6331,52,0.027634,51.45,50.88,0.1824,0.5423,0.9749,3.77,2073,198,0.0
-6.22,3.7745,24.6,3.7732,0.6228,56,0.031023,50.34,50.0,0.121,0.4603,0.9844,3.7759,2073,203,0.0
-26.93,3.8091,35.2,3.8023,0.6812,59,0.023962,49.73,51.46,0.5905,0.4834,0.9764,3.816,2073,207,0.0
-25.84,3.642,25.3,3.6379,0.5454,62,0.027875,49.86,50.45,0.5315,0.462,0.9735,3.6461,2073,211,0.0
-24.8,3.8141,24.8,3.7943,0.6544,66,0.033795,51.09,50.77,0.4907,0.1725,0.9901,3.8338,2073,217,0.0
29.49,3.949,26.1,3.9303,0.7896,69,0.026484,50.52,50.04,0.5509,0.5849,0.9827,3.9677,2073,221,0.0
23.57,3.6703,28.8,3.6671,0.5764,72,0.026528,52.11,49.12,0.4726,0.5804,0.9823,3.6735,2073,225,0.0
8.95,3.9498,27.3,3.9287,0.8132,75,0.029964,49.65,50.31,0.1751,0.3179,0.9889,3.9708,2073,229,0.0
11.11,4.0193,17.8,3.9674,0.8577,79,0.028274,51.08,51.43,0.2315,0.2313,0.9802,4.0711,2073,234,0.0
-84.56,3.3894,21.7,3.3874,0.3341,82,0.02654,50.72,49.51,1.6539,0.4794,0.9862,3.3915,2073,238,0.0
42.29,4.0108,19.0,4.0004,0.8375,85,0.028727,49.92,49.61,0.7902,0.837,0.9755,4.0213,2073,242,0.0
-17.69,3.7937,45.0,3.7935,0.6646,89,0.029934,50.07,49.82,0.3252,0.3042,0.974,3.7939,2073,247,0.0
7.15,4.0349,29.5,4.0295,0.8624,92,0.029265,51.01,48.85,0.1358,0.3455,0.9763,4.0402,2073,251,0.0
32.75,3.9668,15.4,3.9617,0.8173,95,0.025513,48.62,48.41,0.6162,0.0729,0.9778,3.9718,2073,255,0.0
-27.49,4.032,36.0,4.0195,0.8443,99,0.027967,49.19,51.54,0.541,0.6371,0.971,4.0445,2073,261,0.0
18.94,3.7157,14.6,3.7131,0.6148,102,0.029309,50.89,49.25,0.3679,0.4154,0.9782,3.7182,2073,265,0.0
18.56,3.8953,33.2,3.8907,0.7355,105,0.027613,49.7,49.48,0.3742,0.5713,0.9743,3.8999,2073,269,0.0
7.64,3.308,27.2,3.3021,0.2324,108,0.032415,50.08,49.59,0.142,0.8515,0.9778,3.314,2073,273,0.0
-35.86,3.7286,23.9,3.7151,0.5967,112,0.031052,50.72,49.25,0.6715,0.4669,0.9798,3.7422,2073,278,0.0
-23.42,3.8118,23.6,3.805,0.6519,115,0.027489,49.79,49.88,0.4541,0.4051,0.9778,3.8187,2073,282,0.0
-7.98,3.7553,36.6,3.7356,0.6375,118,0.027477,49.48,50.91,0.1443,0.5233,0.9753,3.7749,2073,286,0.0
-31.83,3.9218,34.9,3.9073,0.7727,122,0.028225,49.2,51.85,0.6027,0.6466,0.9803,3.9364,2073,292,0.0
71.13,3.4442,37.0,3.395,0.3615,125,0.029064,48.67,49.72,1.3648,0.7583,0.9668,3.4935,2073,296,0.0
13.98,4.0511,27.4,4.0026,0.8679,128,0.030963,49.1,50.94,0.2879,0.3084,0.9724,4.0996,2073,300,0.0
27.16,4.0456,23.2,4.0361,0.8721,132,0.030005,52.3,50.08,0.5084,0.5749,0.9722,4.0551,2073,305,0.0
14.42,3.9704,10.9,3.9552,0.8128,135,0.029495,48.84,49.53,0.2735,0.05,0.9767,3.9857,2073,309,0.0
28.06,3.849,16.7,3.8336,0.7179,138,0.028404,49.92,48.07,0.5196,0.4291,0.9686,3.8643,2073,313,0.0
9.6,3.8832,17.3,3.868,0.7367,141,0.031293,51.08,50.56,0.1903,0.2522,0.9743,3.8984,2073,317,0.0
76.77,3.645,17.8,3.6431,0.5239,145,0.03084,49.7,50.36,1.5418,0.5278,0.9773,3.6469,2073,322,0.0
19.44,3.5647,30.3,3.5387,0.4843,148,0.029701,49.17,51.77,0.386,0.3012,0.9703,3.5907,2073,326,0.0
-49.69,3.7471,8.6,3.7286,0.624,151,0.031078,48.5,50.58,0.9722,0.5979,0.9795,3.7655,2073,330,0.0
-11.1,4.0332,20.6,4.0202,0.852,155,0.030844,49.43,48.79,0.2341,0.1827,0.9768,4.0461,2073,336,0.0
6.62,3.6845,27.6,3.6797,0.5654,158,0.027311,48.45,49.57,0.1232,0.4314,0.9703,3.6892,2073,340,0.0
-13.58,3.9762,30.9,3.9749,0.7929,161,0.028152,50.09,49.43,0.2715,0.5156,0.9756,3.9775,2073,344,0.0
-37.48,3.9571,30.0,3.9422,0.8073,165,0.033013,49.89,50.26,0.731,0.5521,0.9641,3.9721,2073,349,0.0
86.51,3.7467,36.0,3.7448,0.6157,168,0.031148,48.84,49.34,1.6261,0.3901,0.9557,3.7485,2073,353,0.0
-26.98,3.4759,34.3,3.4425,0.3869,171,0.025236,49.98,50.71,0.5278,0.5479,0.9606,3.5094,2073,357,0.0
-30.32,3.6458,37.7,3.6423,0.5367,174,0.026528,47.75,48.56,0.6273,0.739,0.9616,3.6493,2073,361,0.0
-22.08,3.5101,21.1,3.5031,0.439,178,0.028177,51.55,49.21,0.4272,0.5102,0.9779,3.517,2073,366,0.0
13.38,3.3804,16.8,3.3463,0.3375,181,0.030586,49.08,50.36,0.2357,0.5482,0.9674,3.4145,2073,370,0.0
11.87,3.9928,20.9,3.9814,0.8351,184,0.029364,49.92,51.49,0.2311,0.2577,0.979,4.0041,2073,374,0.0
-19.46,3.7723,12.9,3.7385,0.646,188,0.033555,52.25,51.53,0.3664,0.7115,0.9697,3.8061,2073,380,0.0
26.21,3.6485,24.1,3.6443,0.5269,191,0.031096,48.67,48.83,0.5088,0.5529,0.9865,3.6527,2073,384,0.0
35.43,3.7347,13.9,3.7324,0.6196,194,0.028974,49.47,50.08,0.682,0.4703,0.9727,3.7371,2073,388,0.0
6.23,3.9244,15.2,3.9242,0.7536,198,0.029597,50.6,47.49,0.1167,0.4805,0.9699,3.9245,2073,393,0.0
-10.72,3.7063,24.4,3.7042,0.6066,201,0.027219,50.02,51.1,0.2102,0.4715,0.967,3.7084,2073,397,0.0
-14.19,3.7496,23.9,3.7399,0.6424,204,0.031903,47.35,50.58,0.2766,0.3656,0.9727,3.7593,2073,401,0.0
-23.83,3.3078,33.0,3.2906,0.2623,207,0.029783,49.75,48.86,0.4955,0.6718,0.9649,3.325,2073,405,0.0
-30.06,3.7221,23.6,3.7033,0.6016,211,0.030775,48.59,49.75,0.5994,0.4806,0.9653,3.7409,2073,411,0.0
17.24,4.0119,18.1,3.9979,0.8456,214,0.026405,50.13,49.72,0.3326,0.1605,0.9685,4.0259,2073,415,0.0
25.93,4.0854,5.0,4.0706,0.9072,217,0.027273,50.41,49.39,0.4947,0.689,0.9717,4.1002,2073,419,0.0
31.36,3.6679,15.0,3.6519,0.5594,221,0.032041,49.6,48.1,0.5973,0.6469,0.97,3.6838,2073,424,0.0
41.78,3.4637,24.7,3.4605,0.3995,224,0.032472,49.37,48.64,0.7891,0.6121,0.9702,3.4669,2073,428,0.0
9.62,3.7333,11.5,3.7005,0.626,227,0.034218,50.85,52.57,0.1898,0.2109,0.9724,3.7661,2073,432,0.0
-12.87,4.0589,20.9,4.0427,0.8935,230,0.030635,50.15,49.96,0.2411,0.1169,0.9717,4.0751,2073,436,0.0
23.82,3.6153,26.6,3.6128,0.5157,234,0.02931,49.03,50.21,0.4519,0.4848,0.9689,3.6178,2073,441,0.0
